model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
 heart<|im_end|>,heart,square,12154000,12154,"tensor([6.5932e-01, 1.8317e-01, 4.4835e-02, 2.9663e-02, 1.2688e-02, 1.1934e-02,
        1.1189e-02, 5.8467e-03, 5.5745e-03, 4.2972e-03, 3.5639e-03, 2.7060e-03,
        2.5555e-03, 1.3632e-03, 7.6540e-04, 7.5405e-04, 6.3967e-04, 6.1305e-04,
        5.6080e-04, 5.4082e-04])","['heart', 'circle', 'round', 'rectangle', 'red', 'none', 'square', 'star', 'oval', 'triangle', 'd', 'he', 'circ', 'hex', 'oct', ' heart', 'no', 'c', 'rect', 'sun']",False,False
 circle<|im_end|>,circle,square,274402002,274402,"tensor([0.4900, 0.0887, 0.0825, 0.0537, 0.0359, 0.0308, 0.0236, 0.0184, 0.0164,
        0.0149, 0.0107, 0.0085, 0.0072, 0.0064, 0.0061, 0.0055, 0.0052, 0.0037,
        0.0028, 0.0025])","['circle', 'O', 'triangle', 'Circle', 'round', 'Square', 'Triangle', 'Round', 'D', 'square', 'hex', 'C', 'rectangle', 'd', 'oval', 'Hex', 'Rectangle', 'oct', 'Oct', 'circ']",False,False
 circle<|im_end|>,circle,square,68094000,68094,"tensor([5.1592e-01, 4.6591e-01, 3.9528e-03, 3.2779e-03, 2.3306e-03, 1.0957e-03,
        6.9594e-04, 6.7135e-04, 5.6938e-04, 5.1819e-04, 3.6993e-04, 3.0795e-04,
        2.9610e-04, 2.1341e-04, 1.7423e-04, 1.3334e-04, 1.1621e-04, 1.1353e-04,
        1.0490e-04, 7.7615e-05])","['circle', 'round', 'oval', 'disc', 'circ', 'c', 'd', 'triangle', 'disk', 'square', 'rounded', 'orange', 'rectangle', '圆', 'heart', 'ring', 'cone', 'flat', 'ell', 'hex']",False,False
 triangle<|im_end|>,triangle,square,9321001,9321,"tensor([0.4899, 0.1606, 0.0881, 0.0547, 0.0486, 0.0285, 0.0272, 0.0158, 0.0153,
        0.0094, 0.0082, 0.0054, 0.0046, 0.0040, 0.0026, 0.0023, 0.0019, 0.0017,
        0.0015, 0.0015])","['triangle', 'py', 'square', 'oct', 'point', 'cone', 'hex', 'round', 'tri', 'd', 'rectangle', 'circle', 'sp', 'ro', 'tr', 'p', 'con', 'cross', 't', 'pent']",False,False
 diamond<|im_end|>,triangle,square,214461005,214461,"tensor([5.7807e-01, 2.3991e-01, 4.9139e-02, 2.6341e-02, 2.2781e-02, 1.7568e-02,
        1.4321e-02, 1.4011e-02, 1.0004e-02, 5.0836e-03, 2.2453e-03, 1.5132e-03,
        8.7073e-04, 6.5795e-04, 6.3672e-04, 5.2923e-04, 4.9560e-04, 4.9087e-04,
        4.7437e-04, 4.1875e-04])","['d', 'triangle', 'rectangle', 'circle', 'square', 'round', 'tri', 'hex', 'oct', 'tr', 'rect', 'oval', 'pent', 'cone', 'p', 't', 'di', 'rh', 'circ', 'D']",False,False
 diamond<|im_end|>,triangle,square,439911003,439911,"tensor([0.4789, 0.3161, 0.0896, 0.0246, 0.0171, 0.0081, 0.0076, 0.0074, 0.0073,
        0.0035, 0.0024, 0.0021, 0.0019, 0.0018, 0.0014, 0.0014, 0.0014, 0.0010,
        0.0009, 0.0008])","['d', 'triangle', 'square', 'rectangle', 'hex', 'k', 'tri', 'star', 'oct', 'rh', 'pent', 'rect', 'tr', 'di', 't', 's', 'qu', 'round', 'p', 'par']",False,False
 circle<|im_end|>,circle,square,542484000,542484,"tensor([5.0891e-01, 4.1806e-01, 2.0722e-02, 2.0405e-02, 5.0628e-03, 4.6480e-03,
        3.0774e-03, 2.0311e-03, 1.6267e-03, 1.4551e-03, 9.4708e-04, 9.4647e-04,
        7.8261e-04, 6.1092e-04, 5.7118e-04, 4.1619e-04, 4.0062e-04, 3.9852e-04,
        3.4145e-04, 2.6789e-04])","['circle', 'round', 'c', 'oval', 'circ', 'd', 'oct', 'hex', 'rounded', 'square', 'arch', 'half', 'triangle', 'o', 'arc', '圆', 'sem', 'rectangle', 'ell', 'heart']",False,False
 triangle<|im_end|>,triangle,square,73697002,73697,"tensor([0.4327, 0.1564, 0.0925, 0.0736, 0.0592, 0.0307, 0.0232, 0.0200, 0.0143,
        0.0101, 0.0078, 0.0068, 0.0051, 0.0048, 0.0037, 0.0033, 0.0030, 0.0029,
        0.0024, 0.0018])","['triangle', 'tri', 'Triangle', 'py', 'Tri', 'Py', 'T', 'Square', 'square', 'd', 't', 'tr', 'Rectangle', 'Rect', 'hex', 'D', 'rect', 'cone', 'Hex', 'sp']",False,False
 triangle<|im_end|>,triangle,square,412641007,412641,"tensor([0.4749, 0.2797, 0.0710, 0.0606, 0.0264, 0.0182, 0.0173, 0.0052, 0.0048,
        0.0033, 0.0032, 0.0027, 0.0027, 0.0022, 0.0020, 0.0014, 0.0014, 0.0012,
        0.0010, 0.0010])","['triangle', 'square', 'round', 'tri', 'rectangle', 'rect', 'Square', 'Triangle', 'Rect', 'Rectangle', 'circle', 'Tri', 'p', 'heart', 'tr', 'oct', 'hex', 'Round', 'pie', 'slice']",False,False
 Triangle<|im_end|>,triangle,square,19959001,19959,"tensor([0.3333, 0.2152, 0.1185, 0.1109, 0.0669, 0.0544, 0.0328, 0.0166, 0.0067,
        0.0065, 0.0059, 0.0024, 0.0022, 0.0017, 0.0017, 0.0015, 0.0008, 0.0008,
        0.0007, 0.0007])","['Triangle', 'Square', 'The', 'Tri', 'Rectangle', 'Rect', 'triangle', 'S', 'square', 'D', 'Qu', 'tri', 'W', 'B', 'T', 'Hex', 'rectangle', 'P', 'rect', 'It']",False,False
 diamond<|im_end|>,triangle,square,414416017,414416,"tensor([4.5814e-01, 4.3637e-01, 4.0052e-02, 2.3701e-02, 1.2699e-02, 7.5574e-03,
        5.5645e-03, 2.2207e-03, 1.7292e-03, 1.6064e-03, 6.1732e-04, 5.8996e-04,
        4.2390e-04, 4.1366e-04, 3.6347e-04, 3.3241e-04, 2.2724e-04, 2.0745e-04,
        1.7910e-04, 1.7099e-04])","['d', 'triangle', 'rectangle', 'square', 'tri', 'hex', 'tr', 'rect', 'oct', 'pent', 'round', 'p', 'circle', 'rh', 't', 'di', 'Triangle', ' triangle', 'arrow', 'cross']",False,False
 triangle<|im_end|>,triangle,square,21510001,21510,"tensor([0.4690, 0.1182, 0.1098, 0.0793, 0.0601, 0.0507, 0.0159, 0.0146, 0.0082,
        0.0061, 0.0048, 0.0046, 0.0026, 0.0025, 0.0023, 0.0021, 0.0019, 0.0018,
        0.0017, 0.0017])","['triangle', 'tri', 't', 'square', 'rect', 'rectangle', 'point', 'sp', 'py', 'tr', 'round', 'st', 'c', 'ch', 'long', 'p', 'hex', 'd', 'cone', 'oct']",False,False
 star<|im_end|>,star,square,546140000,546140,"tensor([9.9641e-01, 7.1797e-04, 4.7090e-04, 2.9531e-04, 2.3858e-04, 2.3796e-04,
        1.6549e-04, 1.2746e-04, 1.2463e-04, 1.1284e-04, 7.8224e-05, 7.0978e-05,
        6.2128e-05, 5.3761e-05, 4.1257e-05, 3.1950e-05, 3.1520e-05, 1.7308e-05,
        1.7062e-05, 1.6782e-05])","['star', 'triangle', 'stars', 'Star', 'd', '星', ' star', 'st', 'square', 'cross', 'aster', 'rectangle', 'circle', 'p', 'pent', 'blue', 'hex', '5', 'round', '-star']",False,False
 circle<|im_end|>,circle,square,25872018,25872,"tensor([7.4307e-01, 1.8375e-01, 2.7043e-02, 1.5702e-02, 2.5740e-03, 2.3287e-03,
        1.7804e-03, 1.7146e-03, 1.5215e-03, 1.3471e-03, 1.3279e-03, 1.2884e-03,
        1.2751e-03, 1.1737e-03, 6.8487e-04, 5.8832e-04, 4.7903e-04, 4.7074e-04,
        4.0795e-04, 2.4945e-04])","['circle', 'round', 'oval', 'fr', 'disc', 'circ', 'heart', 'none', 'rectangle', 'triangle', 'd', 'square', 'frame', 'c', 'ring', 'disk', 'rounded', 'ell', ' circle', 'white']",False,False
 star<|im_end|>,star,square,158913011,158913,"tensor([8.8648e-01, 5.3448e-02, 7.9922e-03, 7.6040e-03, 4.7208e-03, 3.4077e-03,
        3.2392e-03, 3.1903e-03, 2.1474e-03, 2.0853e-03, 1.6922e-03, 1.6145e-03,
        1.5111e-03, 9.2164e-04, 8.7501e-04, 7.5076e-04, 5.8731e-04, 5.0340e-04,
        4.3592e-04, 4.1114e-04])","['star', 'd', 'triangle', 'square', 'cross', 'round', 'Star', 'stars', 'oct', 'hex', 'st', 'pent', ' star', 'p', '星', 'flower', 'circle', 'aster', 'tri', 't']",False,False
 circle<|im_end|>,circle,square,425548003,425548,"tensor([9.0257e-01, 5.0250e-02, 2.1908e-02, 4.3445e-03, 2.4351e-03, 1.6906e-03,
        1.4787e-03, 1.4040e-03, 1.2478e-03, 8.5725e-04, 7.9426e-04, 6.8783e-04,
        6.7109e-04, 6.3761e-04, 5.9649e-04, 4.0829e-04, 3.7663e-04, 3.0929e-04,
        1.8480e-04, 1.8267e-04])","['circle', 'round', 'star', 'oval', 'circ', 'red', 'triangle', 'heart', 'rectangle', 'c', 'ell', 'd', 'stars', 'square', 'sun', 'cross', ' circle', 'p', 'dot', 'st']",False,False
 circle<|im_end|>,circle,square,294574001,294574,"tensor([8.6578e-01, 4.5688e-02, 4.5296e-02, 9.4623e-03, 6.9001e-03, 5.3327e-03,
        1.5275e-03, 1.5056e-03, 1.1664e-03, 1.0431e-03, 9.5171e-04, 8.5799e-04,
        6.8324e-04, 5.7710e-04, 5.0552e-04, 4.8221e-04, 4.4339e-04, 3.4257e-04,
        2.8473e-04, 2.5081e-04])","['circle', 'ring', 'round', 'circ', 'c', 'oval', 'd', 'Circle', 'heart', 'C', 'r', ' circle', 'don', 'O', 'sp', 'cir', 'ell', 'wheel', 'loop', 'Ring']",False,False
 triangle<|im_end|>,triangle,square,428033008,428033,"tensor([7.0590e-01, 1.7194e-01, 3.7804e-02, 2.2277e-02, 9.2838e-03, 6.5685e-03,
        4.8629e-03, 3.7324e-03, 3.5773e-03, 2.2306e-03, 1.7171e-03, 1.4541e-03,
        1.3318e-03, 1.3119e-03, 1.1598e-03, 1.0074e-03, 9.0100e-04, 7.9584e-04,
        6.9548e-04, 6.5505e-04])","['triangle', 'd', 'square', 'tri', 'rectangle', 'star', 'round', 'oct', 'hex', 'tr', 'heart', 'bird', 'rect', 'k', 'dragon', 't', 'arrow', 's', 'rain', 'circle']",False,False
 star<|im_end|>,star,square,560969000,560969,"tensor([9.9196e-01, 1.3098e-03, 1.1589e-03, 9.7940e-04, 3.0163e-04, 2.8100e-04,
        2.7906e-04, 2.6536e-04, 2.1739e-04, 2.0580e-04, 1.8579e-04, 1.8416e-04,
        1.7063e-04, 1.5359e-04, 1.5296e-04, 1.1876e-04, 1.0168e-04, 8.7109e-05,
        7.0117e-05, 4.7295e-05])","['star', 'triangle', 'd', 'stars', 'square', ' star', 'p', 'heart', 'hex', '星', 'Star', 'circle', 'rectangle', 'cross', 'pent', 'dog', 'st', 'aster', 'arrow', 'house']",False,False
 heart<|im_end|>,heart,square,562675001,562675,"tensor([9.7327e-01, 8.7124e-03, 2.8176e-03, 2.5656e-03, 2.1238e-03, 2.1130e-03,
        1.1818e-03, 9.7424e-04, 7.4138e-04, 4.9173e-04, 2.7593e-04, 2.6474e-04,
        2.2487e-04, 1.8426e-04, 1.8271e-04, 1.4847e-04, 1.4398e-04, 1.2293e-04,
        9.5389e-05, 7.8225e-05])","['heart', 'he', 'round', 'square', 'circle', 'rectangle', 'hex', ' heart', 'triangle', 'oval', 'rect', 'Heart', ' hearts', 'oct', 'star', 'b', 'd', 'c', 'circ', '心']",False,False
 heart<|im_end|>,heart,square,170008001,170008,"tensor([9.8898e-01, 2.7096e-03, 1.7756e-03, 1.0733e-03, 6.9748e-04, 4.7288e-04,
        4.4866e-04, 4.2034e-04, 3.2421e-04, 3.0618e-04, 2.8538e-04, 2.4842e-04,
        2.3532e-04, 1.5415e-04, 1.4037e-04, 1.1170e-04, 6.7750e-05, 6.3639e-05,
        5.7704e-05, 5.0416e-05])","['heart', 'he', 'rectangle', 'square', 'triangle', 'hex', 'star', ' heart', 'none', 'p', 'circle', 'd', 'oval', 'Heart', 'cross', 'round', 'red', ' hearts', 'rect', 'oct']",False,False
 star<|im_end|>,star,square,359200003,359200,"tensor([8.1372e-01, 1.2298e-01, 2.6996e-02, 1.0692e-02, 3.6907e-03, 2.4211e-03,
        1.7208e-03, 1.4762e-03, 1.3170e-03, 1.1958e-03, 1.1283e-03, 8.6767e-04,
        8.1394e-04, 7.5506e-04, 5.6081e-04, 4.4640e-04, 3.3881e-04, 3.3576e-04,
        2.9918e-04, 2.5253e-04])","['star', 'Star', 'stars', 'triangle', 'square', 'round', 'Square', 'Triangle', '星', 'tri', 'Stars', 'd', ' star', 'st', 'Tri', 'heart', 'St', ' Star', 'rectangle', 'ST']",False,False
 triangle<|im_end|>,triangle,square,301769002,301769,"tensor([6.4256e-01, 3.1210e-01, 1.4939e-02, 5.5248e-03, 5.3377e-03, 4.3935e-03,
        2.9867e-03, 2.6241e-03, 8.7370e-04, 7.6792e-04, 3.9006e-04, 3.7366e-04,
        3.3077e-04, 2.9685e-04, 2.9273e-04, 2.5503e-04, 2.2781e-04, 1.9217e-04,
        1.8097e-04, 1.7589e-04])","['triangle', 'd', 'tri', 'hex', 'rectangle', 'square', 'tr', 'oct', 'pent', 'round', 'p', 'Triangle', 'arrow', 'di', 't', 'circle', ' triangle', 'py', 'he', 'D']",False,False
 star<|im_end|>,star,square,564185001,564185,"tensor([8.4562e-01, 3.1094e-02, 2.2698e-02, 1.3221e-02, 1.1014e-02, 6.9250e-03,
        6.1617e-03, 5.9476e-03, 5.3739e-03, 5.3670e-03, 4.2368e-03, 2.9241e-03,
        2.9050e-03, 2.2704e-03, 2.0486e-03, 1.0539e-03, 9.1936e-04, 8.6501e-04,
        7.9450e-04, 7.3447e-04])","['star', 'triangle', 'square', 'round', 'circle', 'cross', 'heart', 'rectangle', 'none', 'd', 'stars', 'st', 'no', 'oval', 'p', 'tri', 'arrow', '星', ' star', 'rect']",False,False
 heart<|im_end|>,heart,square,530945000,530945,"tensor([8.5061e-01, 5.4505e-02, 2.2789e-02, 1.3310e-02, 1.0913e-02, 7.4421e-03,
        4.2014e-03, 2.4834e-03, 2.1882e-03, 2.1145e-03, 1.9620e-03, 1.7853e-03,
        1.4660e-03, 1.4425e-03, 1.4296e-03, 8.7712e-04, 8.1909e-04, 6.9142e-04,
        6.3359e-04, 6.0744e-04])","['heart', 'square', 'triangle', 'rectangle', 'he', 'round', 'hex', 'p', 'd', 'rect', 'Heart', 'star', 'x', 'circle', ' heart', 'oct', 'oval', 'cross', 'ir', 'dog']",False,False
 circle<|im_end|>,circle,square,172475010,172475,"tensor([0.2927, 0.2616, 0.1696, 0.0504, 0.0409, 0.0362, 0.0194, 0.0102, 0.0090,
        0.0080, 0.0068, 0.0053, 0.0044, 0.0041, 0.0039, 0.0034, 0.0032, 0.0031,
        0.0031, 0.0031])","['circle', 'round', 'oval', 'rectangle', 'square', 'circ', 'O', 'triangle', 'rect', 'o', 'Round', 'Rectangle', 'd', 'c', 'ell', 'Square', 'oct', 'C', 'heart', 'tri']",False,False
 triangle<|im_end|>,triangle,square,175236002,175236,"tensor([7.3436e-01, 1.0089e-01, 5.6691e-02, 3.6747e-02, 2.5432e-02, 1.9631e-02,
        3.8400e-03, 2.5954e-03, 1.7914e-03, 1.3323e-03, 8.3466e-04, 6.8084e-04,
        6.7283e-04, 6.3136e-04, 6.2146e-04, 4.6709e-04, 3.8725e-04, 3.6457e-04,
        2.9263e-04, 2.9092e-04])","['triangle', 'square', 'rectangle', 'tri', 'round', 'rect', 'tr', 'oval', 'circle', 'half', 'd', 'ob', 'oct', 'Rectangle', 'Triangle', 'Square', 'w', 'p', 'Rect', ' triangle']",False,False
 heart<|im_end|>,heart,square,306407000,306407,"tensor([7.8043e-01, 9.1654e-02, 5.4583e-02, 1.9383e-02, 1.8491e-02, 2.5781e-03,
        1.6063e-03, 1.4695e-03, 1.3300e-03, 1.3047e-03, 1.2409e-03, 1.1650e-03,
        1.1070e-03, 9.8183e-04, 9.5880e-04, 9.4778e-04, 9.3387e-04, 8.6637e-04,
        6.7974e-04, 6.7878e-04])","['heart', 'round', 'apple', 'pear', 'oval', 's', 'triangle', 'te', 'pe', 'circle', ' heart', 'c', 'p', 'ball', 'ob', 'square', 'g', 'd', 'oct', 'cone']",False,False
 triangle<|im_end|>,triangle,square,442872000,442872,"tensor([0.3639, 0.1753, 0.0434, 0.0428, 0.0417, 0.0331, 0.0294, 0.0258, 0.0223,
        0.0203, 0.0165, 0.0150, 0.0116, 0.0108, 0.0103, 0.0101, 0.0093, 0.0074,
        0.0052, 0.0049])","['triangle', 'tri', 'square', 'cur', 'Triangle', 'Rectangle', 'oct', 'rectangle', 'Tri', 'Cur', 'Square', 'py', 'arch', 'd', 'round', 'Rect', 'rect', 'hex', 'tr', 'T']",False,False
 star<|im_end|>,star,square,312574000,312574,"tensor([9.8135e-01, 1.0355e-02, 1.2362e-03, 1.1286e-03, 1.1214e-03, 7.1622e-04,
        3.9251e-04, 2.9435e-04, 1.9747e-04, 1.8946e-04, 1.7450e-04, 1.7320e-04,
        1.1733e-04, 1.0512e-04, 8.5216e-05, 7.2593e-05, 6.8931e-05, 6.1728e-05,
        5.4166e-05, 4.7846e-05])","['star', 'circle', 'stars', 'round', 'rectangle', 'square', 'Star', 'triangle', '星', 'd', ' star', 'cross', 'st', 'shape', 'hex', 'p', 'aster', 'oval', 'white', '5']",False,False
 star<|im_end|>,star,square,51478006,51478,"tensor([7.3686e-01, 8.8632e-02, 4.5213e-02, 3.4061e-02, 2.6007e-02, 1.6601e-02,
        1.2435e-02, 3.7282e-03, 3.2653e-03, 2.6004e-03, 1.8027e-03, 1.5721e-03,
        1.5420e-03, 1.4770e-03, 1.4137e-03, 9.7261e-04, 8.4058e-04, 7.3385e-04,
        7.3008e-04, 6.3699e-04])","['star', 'stars', 'triangle', 'heart', 'd', 'square', 'cross', 'rectangle', 'he', 'st', 'p', 'x', 'circle', 'hex', ' star', 's', 'tri', '星', 'oct', 'aster']",False,False
 heart<|im_end|>,heart,square,447070003,447070,"tensor([9.9869e-01, 3.1987e-04, 2.6248e-04, 1.7495e-04, 1.1564e-04, 1.0008e-04,
        4.5891e-05, 4.5050e-05, 3.3188e-05, 1.8046e-05, 1.3265e-05, 1.2574e-05,
        1.0593e-05, 6.3653e-06, 6.2906e-06, 5.0491e-06, 3.7134e-06, 3.5963e-06,
        3.1693e-06, 3.1033e-06])","['heart', 'he', 'Heart', ' heart', 'circle', 'triangle', 'hex', 'rectangle', 'd', 'square', '心', 'star', 'round', 'oval', 'p', '-heart', 'heat', 'dog', ' Heart', 'red']",False,False
 heart<|im_end|>,heart,square,447090001,447090,"tensor([8.5257e-01, 4.7261e-02, 1.4395e-02, 1.3947e-02, 1.0822e-02, 1.0523e-02,
        8.5654e-03, 7.6318e-03, 5.8379e-03, 4.6595e-03, 2.8530e-03, 1.8631e-03,
        1.6139e-03, 1.4485e-03, 1.4163e-03, 1.2243e-03, 9.9243e-04, 7.9470e-04,
        7.7223e-04, 6.5727e-04])","['heart', 'round', 'oval', 'bone', 'circle', 'hex', 'rectangle', 'square', 'dog', 'triangle', 'tag', 'd', 'b', 'he', ' heart', 'rect', 'star', 'bell', 'ell', 'oct']",False,False
 circle<|im_end|>,circle,square,316115002,316115,"tensor([7.4198e-01, 1.6068e-01, 2.2253e-02, 8.2464e-03, 8.0980e-03, 7.5082e-03,
        5.1249e-03, 4.3211e-03, 3.5205e-03, 3.3593e-03, 2.2795e-03, 2.2341e-03,
        2.0608e-03, 1.2687e-03, 1.2204e-03, 1.1607e-03, 8.5108e-04, 6.5185e-04,
        5.0443e-04, 4.9067e-04])","['circle', 'round', 'oval', 'square', 'heart', 'rectangle', 'c', 'circ', 'triangle', 'none', 'd', 'star', 'ell', 'o', 'number', 'sm', 'letter', 'rounded', 'wheel', 'no']",False,False
